gameweek,player_id,player_name,team_id,overall_team_strength,team_position_relevant_strength,position_id,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,recent_bps,recent_influence,recent_creativity,recent_threat,recent_xx,season_points,season_bps,season_influence,season_creativity,season_threat,season_xx,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
28,427,Fabian Schär,15,1280,1355,2,20,2,7,NULL,12,50,55.8,11.399999999999999,0.0,-0.7000000000000002,96,503,655.9999999999998,122.49999999999999,243.0,-45.98,3.5,1.4,-1,-1,-1
28,428,Matt Targett,15,1280,1355,2,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,2,15,9.200000000000001,11.899999999999999,0.0,0.73,3.5,1.4,-1,-1,-1
28,429,Sandro Tonali,15,1280,1210,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,16,86,81.8,105.0,50.0,1.09,3.5,1.4,-1,-1,-1
28,430,Kieran Trippier,15,1280,1355,2,20,2,7,NULL,1,12,23.6,9.5,4.0,-0.16999999999999993,108,574,711.0000000000001,989.6999999999999,100.0,-36.5,3.5,1.4,-1,-1,-1
28,431,Kell Watts,15,1280,1355,2,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,3.5,1.4,-1,-1,-1
28,432,Joe Willock,15,1280,1210,3,20,2,7,NULL,9,23,46.6,23.8,22.0,0.32,13,46,70.0,51.5,69.0,0.94,3.5,1.4,-1,-1,-1
28,433,Callum Wilson,15,1280,1210,4,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,57,187,291.2,97.2,470.0,7.81,3.5,1.4,-1,-1,-1
28,434,Brandon Aguilera Zamora,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,1,0,0.0,1.6,0.0,0.0,4.2,1.57,-1,-1,-1
28,435,Harry Arter,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,436,Serge Aurier,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,27,137,187.60000000000002,84.79999999999998,45.0,-11.439999999999998,4.2,1.57,-1,-1,-1
28,437,Taiwo Awoniyi,16,1100,1125,4,14,2,5,NULL,6,26,30.2,12.200000000000001,12.0,0.45,63,236,298.2,131.3,306.0,5.75,4.2,1.57,-1,-1,-1
28,438,Giulian Biancone,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,439,Willy Boly,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,37,192,317.80000000000007,59.1,161.0,-17.139999999999997,4.2,1.57,-1,-1,-1
28,440,Josh Bowler,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,441,Steve Cook,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,442,Danilo dos Santos de Oliveira,16,1100,1125,3,14,2,5,NULL,4,34,28.8,18.0,3.0,0.09,35,159,176.4,87.8,65.0,1.2200000000000002,4.2,1.57,-1,-1,-1
28,443,Emmanuel Dennis,16,1100,1125,4,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,444,Mohamed Dräger,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,445,Felipe Augusto de Almeida Monteiro,16,1100,1080,2,14,2,5,NULL,-2,-4,2.6,0.2,0.0,0.5800000000000001,5,41,38.8,21.9,14.0,-2.4399999999999995,4.2,1.57,-1,-1,-1
28,446,Remo Freuler,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,447,Morgan Gibbs-White,16,1100,1125,3,14,2,5,NULL,10,45,69.2,87.9,35.0,1.05,84,340,414.3999999999999,691.4000000000001,342.0,8.469999999999999,4.2,1.57,-1,-1,-1
28,448,Wayne Hennessey,16,1100,1080,1,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,449,Ethan Horvath,16,1100,1080,1,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,450,Brennan Johnson,18,1230,1150,3,13,2,2,NULL,16,55,74.8,25.700000000000003,46.0,0.81,80,251,333.79999999999995,331.40000000000003,462.0,6.709999999999998,2.6,1.29,-1,-1,-1
28,451,Cheikhou Kouyaté,16,1100,1125,3,14,2,5,NULL,1,-1,0.0,0.1,6.0,0.01,10,30,36.0,14.2,19.0,0.28,4.2,1.57,-1,-1,-1
28,452,Richie Laryea,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,453,Orel Mangala,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,40,186,208.00000000000003,108.7,44.0,1.05,4.2,1.57,-1,-1,-1
28,454,Loïc Mbe Soh,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,455,Scott McKenna,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,12,64,89.0,32.400000000000006,17.0,-3.1400000000000006,4.2,1.57,-1,-1,-1
28,456,Alex Mighten,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,457,Moussa Niakhaté,16,1100,1080,2,14,2,5,NULL,6,27,48.6,0.8,33.0,-1.0699999999999998,25,199,256.40000000000003,48.6,55.0,-21.78,4.2,1.57,-1,-1,-1
28,458,Lewis O'Brien,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,459,Braian Ojeda Rodríguez,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,460,Jonathan Panzo,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,461,Omar Richards,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.2,1.57,-1,-1,-1
28,462,Gustavo Henrique Furtado Scarpa,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,463,Jonjo Shelvey,16,1100,1125,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,464,Sam Surridge,16,1100,1125,4,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,465,Harry Toffolo,16,1100,1080,2,14,2,5,NULL,5,27,30.200000000000003,16.8,8.0,-1.6899999999999995,44,217,307.0,263.9,169.0,-18.279999999999998,4.2,1.57,-1,-1,-1
28,466,Hwang Ui-jo,16,1100,1125,4,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.2,1.57,-1,-1,-1
28,467,Neco Williams,16,1100,1080,2,14,2,5,NULL,3,31,59.2,14.9,11.0,-3.5999999999999996,29,143,271.8,135.59999999999997,56.0,-13.620000000000001,4.2,1.57,-1,-1,-1
28,468,Chris Wood,16,1100,1125,4,14,2,5,NULL,2,5,2.8,0.7,21.0,0.18,75,293,358.79999999999995,189.80000000000004,381.0,5.739999999999999,4.2,1.57,-1,-1,-1
28,469,Joe Worrall,16,1100,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,2.5,13,74,90.0,22.1,18.0,-6.51,4.2,1.57,-1,-1,-1
28,470,Ryan Yates,16,1100,1125,3,14,2,5,NULL,5,14,25.2,8.5,8.0,0.41000000000000003,34,119,200.79999999999998,66.9,165.0,2.2900000000000005,4.2,1.57,-1,-1,-1
28,471,Anel Ahmedhodžić,17,1040,1060,2,15,2,3,NULL,0,21,39.0,1.2000000000000002,9.0,-2.3000000000000007,23,219,373.0,25.5,154.0,-40.08000000000001,8.0,1.44,-1,-1,-1
28,472,Jordan Amissah,17,1040,1060,1,15,2,3,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,8.0,1.44,-1,-1,-1
28,473,George Baldock,17,1040,1060,2,15,2,3,NULL,2,13,14.399999999999999,10.6,2.0,-1.2799999999999998,20,106,161.4,102.49999999999999,21.0,-16.27,8.0,1.44,-1,-1,-1
28,474,Chris Basham,17,1040,1060,2,15,2,3,NULL,0,0,0.0,0.0,0.0,2.5,8,35,69.2,27.400000000000002,14.0,-4.62,8.0,1.44,-1,-1,-1
28,475,Sander Berge,6,1050,1050,3,14,2,19,NULL,5,42,53.400000000000006,54.0,11.0,0.45,52,265,362.40000000000003,223.39999999999998,123.0,2.2399999999999998,4.75,1.73,-1,-1,-1
28,476,Jayden Bogle,17,1040,1060,2,15,2,3,NULL,7,38,39.4,13.1,49.0,-2.92,33,218,333.99999999999994,147.3,164.0,-35.11,8.0,1.44,-1,-1,-1
28,477,Rhian Brewster,17,1040,1020,4,15,2,3,NULL,2,0,5.2,11.6,53.0,0.24,9,10,19.799999999999997,27.200000000000003,82.0,0.32999999999999996,8.0,1.44,-1,-1,-1
28,478,Ismaila Coulibaly,17,1040,1020,3,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.0,1.44,-1,-1,-1
28,479,Adam Davies,17,1040,1060,1,15,2,3,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,8.0,1.44,-1,-1,-1
28,480,John Egan,17,1040,1060,2,15,2,3,NULL,0,0,0.0,0.0,0.0,2.5,1,54,91.2,1.4000000000000001,38.0,-12.35,8.0,1.44,-1,-1,-1
28,481,John Fleck,17,1040,1020,3,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,3,13,5.4,26.0,2.0,0.35,8.0,1.44,-1,-1,-1
28,482,Wes Foderingham,17,1040,1060,1,15,2,3,NULL,0,0,0.0,0.0,0.0,2.5,58,429,755.0000000000002,0.0,0.0,-46.79000000000001,8.0,1.44,-1,-1,-1
28,483,Daniel Jebbison,17,1040,1020,4,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.0,1.44,-1,-1,-1
28,484,Max Lowe,17,1040,1060,2,15,2,3,NULL,0,0,0.0,0.0,0.0,2.5,11,38,93.39999999999999,29.3,18.0,-5.989999999999998,8.0,1.44,-1,-1,-1
28,485,Oliver McBurnie,17,1040,1020,4,15,2,3,NULL,3,10,11.6,26.900000000000002,64.0,0.43000000000000005,42,140,249.4,130.4,300.0,5.11,8.0,1.44,-1,-1,-1
28,486,Iliman Ndiaye,17,1040,1020,4,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.0,1.44,-1,-1,-1
28,487,Rhys Norrington-Davies,17,1040,1060,2,15,2,3,NULL,0,0,0.0,0.0,0.0,2.5,2,12,8.2,11.700000000000001,2.0,-0.08000000000000007,8.0,1.44,-1,-1,-1
28,488,Oliver Norwood,17,1040,1020,3,15,2,3,NULL,3,21,21.6,2.5,2.0,0.18,40,221,295.80000000000007,253.5,82.0,2.32,8.0,1.44,-1,-1,-1
28,489,Ben Osborn,17,1040,1020,3,15,2,3,NULL,5,21,21.2,30.7,4.0,0.07,20,78,82.19999999999999,94.2,15.0,0.52,8.0,1.44,-1,-1,-1
28,490,William Osula,17,1040,1020,4,15,2,3,NULL,3,5,1.0,0.3,3.0,0.09,21,22,22.0,23.600000000000005,181.0,1.7200000000000002,8.0,1.44,-1,-1,-1
28,491,Brandon Austin,18,1230,1310,1,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.6,1.29,-1,-1,-1
28,492,Rodrigo Bentancur,18,1230,1150,3,13,2,2,NULL,2,14,6.6000000000000005,21.1,5.0,0.060000000000000005,17,69,101.2,79.8,73.0,1.7600000000000005,2.6,1.29,-1,-1,-1
28,493,Yves Bissouma,18,1230,1150,3,13,2,2,NULL,5,33,40.400000000000006,18.0,2.0,0.1,29,205,298.2,190.40000000000003,124.0,2.28,2.6,1.29,-1,-1,-1
28,494,Bryan Gil Salvatierra,18,1230,1150,3,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,11,39,25.599999999999994,53.3,58.0,0.87,2.6,1.29,-1,-1,-1
28,495,Ben Davies,18,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,31,201,283.6,76.5,118.0,-18.85,2.6,1.29,-1,-1,-1
28,496,Eric Dier,18,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,2,31,55.800000000000004,1.0,4.0,-4.54,2.6,1.29,-1,-1,-1
28,497,Emerson Leite de Souza Junior,18,1230,1310,2,13,2,2,NULL,2,17,21.0,14.6,4.0,2.21,26,200,281.2,88.99999999999999,48.0,-20.69,2.6,1.29,-1,-1,-1
28,498,Fraser Forster,18,1230,1310,1,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.6,1.29,-1,-1,-1
28,499,Pierre-Emile Højbjerg,18,1230,1150,3,13,2,2,NULL,2,8,10.399999999999999,2.9000000000000004,0.0,0.01,29,160,210.20000000000005,119.59999999999998,70.0,1.6300000000000003,2.6,1.29,-1,-1,-1
28,500,Harry Kane,18,1230,1150,4,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.6,1.29,-1,-1,-1
28,501,Dejan Kulusevski,18,1230,1150,3,13,2,2,NULL,8,32,36.8,60.7,26.0,0.5900000000000001,94,340,503.99999999999994,714.2000000000002,698.0,8.569999999999999,2.6,1.29,-1,-1,-1
28,502,Hugo Lloris,18,1230,1310,1,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.6,1.29,-1,-1,-1
28,503,Giovani Lo Celso,18,1230,1150,3,13,2,2,NULL,1,3,0.8,1.8,0.0,0.01,38,148,183.6,174.1,79.0,1.44,2.6,1.29,-1,-1,-1
28,504,James Maddison,18,1230,1150,3,13,2,2,NULL,14,54,72.8,35.3,46.0,1.27,83,318,433.4000000000001,618.3000000000001,397.0,7.83,2.6,1.29,-1,-1,-1
28,505,Tanguy Ndombélé Alvaro,18,1230,1150,3,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.6,1.29,-1,-1,-1
28,506,Pedro Porro,18,1230,1310,2,13,2,2,NULL,7,30,24.0,21.6,0.0,1.53,87,510,576.9999999999999,653.4000000000001,210.0,-37.169999999999995,2.6,1.29,-1,-1,-1
28,507,Ivan Perišić,18,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,6,34,41.6,71.2,27.0,1.06,2.6,1.29,-1,-1,-1
28,508,Sergio Reguilón,4,1100,1150,2,17,2,1,NULL,3,19,32.6,35.8,21.0,-0.77,40,184,185.4,228.5,86.0,-14.309999999999999,12.0,1.4,-1,-1,-1
28,509,Richarlison de Andrade,18,1230,1150,3,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,107,262,502.99999999999994,194.3,675.0,9.849999999999998,2.6,1.29,-1,-1,-1
28,510,Joe Rodon,18,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.6,1.29,-1,-1,-1
28,511,Cristian Romero,18,1230,1310,2,13,2,2,NULL,18,64,75.6,5.2,34.0,1.24,78,395,542.6,109.5,143.0,-30.230000000000004,2.6,1.29,-1,-1,-1
28,512,Davinson Sánchez,18,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,9,17.0,5.0,4.0,0.48,2.6,1.29,-1,-1,-1
28,513,Pape Matar Sarr,18,1230,1150,3,13,2,2,NULL,6,21,21.8,20.7,0.0,0.36,65,291,318.59999999999997,269.0,264.0,3.6399999999999997,2.6,1.29,-1,-1,-1
28,514,Ryan Sessegnon,18,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.6,1.29,-1,-1,-1
28,515,Oliver Skipp,18,1230,1150,3,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,18,87,76.60000000000001,117.29999999999998,56.0,1.04,2.6,1.29,-1,-1,-1
28,516,Son Heung-min,18,1230,1150,3,13,2,2,NULL,24,78,110.4,67.2,75.0,1.32,149,490,690.8,570.3,734.0,12.589999999999998,2.6,1.29,-1,-1,-1
28,517,Djed Spence,18,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.6,1.29,-1,-1,-1
28,518,Japhet Tanganga,18,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.6,1.29,-1,-1,-1
28,519,Destiny Udogie,18,1230,1310,2,13,2,2,NULL,8,36,26.599999999999998,24.5,6.0,1.24,66,312,453.99999999999994,297.49999999999994,246.0,-36.47,2.6,1.29,-1,-1,-1
28,520,Guglielmo Vicario,18,1230,1310,1,13,2,2,NULL,8,42,19.6,0.0,0.0,1.24,81,497,682.4000000000001,0.0,0.0,-41.26,2.6,1.29,-1,-1,-1
28,521,Alfie Whiteman,18,1230,1310,1,13,2,2,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.6,1.29,-1,-1,-1
28,522,Nayef Aguerd,19,1100,1150,2,14,1,6,NULL,1,14,20.0,0.7,2.0,2.19,34,250,393.20000000000005,46.100000000000016,139.0,-32.68999999999999,1.66,1.73,-1,-1,-1
28,523,Michail Antonio,19,1100,1055,4,14,1,6,NULL,2,3,0.2,17.9,26.0,0.32,40,114,143.0,91.69999999999999,144.0,2.9699999999999998,1.66,1.73,-1,-1,-1
28,524,Alphonse Areola,19,1100,1150,1,14,1,6,NULL,17,80,135.6,0.0,0.0,-2.0,99,475,773.2,0.0,0.0,-41.18999999999999,1.66,1.73,-1,-1,-1
28,525,Saïd Benrahma,19,1100,1055,3,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,20,64,85.4,164.89999999999998,196.0,2.6799999999999997,1.66,1.73,-1,-1,-1
28,526,Jarrod Bowen,19,1100,1055,3,14,1,6,NULL,27,81,128.6,41.2,98.0,1.17,145,404,705.0,278.79999999999995,912.0,12.289999999999996,1.66,1.73,-1,-1,-1
28,527,Maxwel Cornet,19,1100,1055,3,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,11,36,44.00000000000001,45.300000000000004,54.0,0.42,1.66,1.73,-1,-1,-1
28,528,Vladimír Coufal,19,1100,1150,2,14,1,6,NULL,8,60,77.2,79.3,4.0,-2.0,68,403,506.2,377.7,40.0,-43.04999999999999,1.66,1.73,-1,-1,-1
28,529,Conor Coventry,19,1100,1055,3,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.66,1.73,-1,-1,-1
28,530,Aaron Cresswell,19,1100,1150,2,14,1,6,NULL,1,15,17.2,45.2,0.0,1.85,3,23,15.2,22.1,0.0,0.5699999999999998,1.66,1.73,-1,-1,-1
28,531,Flynn Downes,19,1100,1055,3,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.66,1.73,-1,-1,-1
28,532,Emerson Palmieri dos Santos,19,1100,1150,2,14,1,6,NULL,14,61,103.80000000000001,78.69999999999999,11.0,-1.33,73,424,492.5999999999999,310.7,132.0,-44.57999999999999,1.66,1.73,-1,-1,-1
28,533,Lukasz Fabianski,19,1100,1150,1,14,1,6,NULL,0,0,0.0,0.0,0.0,2.5,13,69,84.8,0.0,0.0,-3.6500000000000004,1.66,1.73,-1,-1,-1
28,534,Pablo Fornals Malla,19,1100,1055,3,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,19,68,64.20000000000002,75.5,79.0,0.6500000000000001,1.66,1.73,-1,-1,-1
28,535,Danny Ings,19,1100,1055,4,14,1,6,NULL,7,27,34.0,0.0,21.0,0.17,22,63,44.2,57.2,69.0,0.9400000000000001,1.66,1.73,-1,-1,-1
28,536,Ben Johnson,19,1100,1150,2,14,1,6,NULL,2,6,1.2,0.0,0.0,2.09,12,68,53.400000000000006,16.2,21.0,-8.069999999999999,1.66,1.73,-1,-1,-1
28,537,Thilo Kehrer,19,1100,1150,2,14,1,6,NULL,0,0,0.0,0.0,0.0,2.5,2,7,8.599999999999998,0.7,0.0,2.03,1.66,1.73,-1,-1,-1
28,538,Divin Mubama,19,1100,1055,4,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,5,14,0.2,2.4,5.0,0.17,1.66,1.73,-1,-1,-1
28,539,Lucas Tolentino Coelho de Lima,19,1100,1055,3,14,1,6,NULL,10,34,59.8,70.30000000000001,55.0,1.7400000000000002,67,271,363.0,472.6,191.0,6.71,1.66,1.73,-1,-1,-1
28,540,Declan Rice,1,1350,1370,3,17,1,4,NULL,23,84,120.39999999999999,97.5,94.0,1.56,112,544,689.4,488.29999999999995,257.0,5.4799999999999995,1.2,1.4,-1,-1,-1
28,541,Gianluca Scamacca,19,1100,1055,4,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.66,1.73,-1,-1,-1
28,542,Tomáš Souček,19,1100,1055,3,14,1,6,NULL,10,45,98.39999999999999,4.2,56.0,0.74,89,331,530.1999999999999,126.49999999999997,385.0,6.009999999999999,1.66,1.73,-1,-1,-1
28,543,Nikola Vlašić,19,1100,1055,3,14,1,6,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.66,1.73,-1,-1,-1
28,544,Kurt Zouma,19,1100,1150,2,14,1,6,NULL,9,33,81.0,0.7,42.0,-1.35,57,315,436.80000000000007,31.4,178.0,-37.86999999999999,1.66,1.73,-1,-1,-1
28,545,Rayan Aït-Nouri,20,1100,1115,2,15,1,10,NULL,22,72,81.2,60.4,48.0,-2.87,47,251,279.4,280.3,110.0,-25.77,2.45,1.8,-1,-1,-1
28,546,Daniel Bentley,20,1100,1115,1,15,1,10,NULL,1,5,8.8,0.0,0.0,1.73,17,65,66.2,0.0,0.0,-2.59,2.45,1.8,-1,-1,-1
28,547,Bendegúz Bolla,20,1100,1115,2,15,1,10,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.45,1.8,-1,-1,-1
28,548,Hugo Bueno López,20,1100,1115,2,15,1,10,NULL,1,4,6.0,5.7,0.0,2.08,21,84,89.99999999999999,80.10000000000001,25.0,-4.43,2.45,1.8,-1,-1,-1
28,549,Francisco Jorge Tomás Oliveira,20,1100,1085,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,550,Luke Cundle,20,1100,1085,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,551,Craig Dawson,20,1100,1115,2,15,1,10,NULL,8,49,62.400000000000006,11.0,4.0,-0.27,69,421,611.8,108.60000000000001,222.0,-35.96999999999999,2.45,1.8,-1,-1,-1
28,552,Fábio Silva,20,1100,1085,4,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,8,7,25.2,51.6,93.0,1.2100000000000002,2.45,1.8,-1,-1,-1
28,553,Ryan Giles,12,1090,1120,2,15,2,8,NULL,0,0,0.0,0.0,0.0,2.5,11,81,83.2,108.69999999999997,38.0,-11.54,4.33,1.67,-1,-1,-1
28,554,Gonçalo Manuel Ganchinho Guedes,20,1100,1085,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,555,Joe Hodge,20,1100,1085,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,556,Ki-Jana Hoever,20,1100,1115,2,15,1,10,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.45,1.8,-1,-1,-1
28,557,Hwang Hee-chan,20,1100,1085,3,15,1,10,NULL,3,3,0.0,4.8,8.0,0.06,105,287,447.4,220.5,470.0,8.610000000000001,2.45,1.8,-1,-1,-1
28,558,Raúl Jiménez,10,1175,1180,4,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,55,176,249.0,151.1,376.0,5.34,2.87,1.8,-1,-1,-1
28,559,João Victor Gomes da Silva,20,1100,1085,3,15,1,10,NULL,5,21,44.0,51.7,21.0,0.36,59,261,326.2,221.9,121.0,2.1300000000000003,2.45,1.8,-1,-1,-1
28,560,Jonathan Castro Otto,20,1100,1115,2,15,1,10,NULL,0,0,0.0,0.0,0.0,2.5,1,3,5.0,0.0,0.0,2.43,2.45,1.8,-1,-1,-1
28,561,Bruno Cavaco Jordão,20,1100,1085,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,562,Sasa Kalajdzic,20,1100,1085,4,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,24,88,94.0,48.7,66.0,1.27,2.45,1.8,-1,-1,-1
28,563,Max Kilman,20,1100,1115,2,15,1,10,NULL,9,51,53.4,5.3,5.0,-2.9700000000000006,70,438,592.4000000000001,162.4,172.0,-41.79,2.45,1.8,-1,-1,-1
28,564,Tom King,20,1100,1115,1,15,1,10,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.45,1.8,-1,-1,-1
28,565,Mario Lemina,20,1100,1085,3,15,1,10,NULL,7,38,35.2,51.2,26.0,0.76,71,365,462.80000000000007,190.2,371.0,4.4799999999999995,2.45,1.8,-1,-1,-1
28,566,Matheus Luiz Nunes,13,1365,1360,3,15,2,11,NULL,3,8,11.4,23.5,10.0,0.15,25,101,134.20000000000002,175.2,98.0,1.92,2.25,1.5,-1,-1,-1
28,567,Pedro Lomba Neto,20,1100,1085,3,15,1,10,NULL,5,17,15.799999999999999,45.39999999999999,23.0,0.26,84,303,366.80000000000007,593.3,376.0,6.730000000000002,2.45,1.8,-1,-1,-1
28,568,Daniel Castelo Podence,20,1100,1085,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,569,José Malheiro de Sá,20,1100,1115,1,15,1,10,NULL,10,54,66.6,0.0,0.0,-2.21,74,408,555.4,0.0,0.0,-36.699999999999996,2.45,1.8,-1,-1,-1
28,570,Pablo Sarabia,20,1100,1085,3,15,1,10,NULL,14,58,59.2,60.400000000000006,93.0,1.06,77,287,369.40000000000003,607.0999999999999,293.0,7.74,2.45,1.8,-1,-1,-1
