gameweek,player_id,team_id,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,position_id,kickoff_time,home_or_away_id,opposition_id,recent_points,recent_minutes,win_odds,>2.5,fpl_points,over_four_fpl_points
8,35,2,1130,1235,1120,1220,1130,1250,3,13,2,20,0,0,2.1,1.75,0,0
8,36,2,1130,1235,1120,1220,1130,1250,2,13,2,20,6,270,2.1,1.75,2,0
8,37,2,1130,1235,1120,1220,1130,1250,2,13,2,20,0,0,2.1,1.75,0,0
8,38,2,1130,1235,1120,1220,1130,1250,3,13,2,20,0,0,2.1,1.75,0,0
8,39,2,1130,1235,1120,1220,1130,1250,4,13,2,20,0,0,2.1,1.75,0,0
8,40,2,1130,1235,1120,1220,1130,1250,3,13,2,20,2,2,2.1,1.75,0,0
8,41,2,1130,1235,1120,1220,1130,1250,2,13,2,20,1,18,2.1,1.75,2,0
8,42,2,1130,1235,1120,1220,1130,1250,2,13,2,20,11,270,2.1,1.75,2,0
8,43,2,1130,1235,1120,1220,1130,1250,3,13,2,20,14,251,2.1,1.75,2,0
8,44,2,1130,1235,1120,1220,1130,1250,4,13,2,20,7,37,2.1,1.75,0,0
8,45,2,1130,1235,1120,1220,1130,1250,2,13,2,20,0,0,2.1,1.75,0,0
8,46,2,1130,1235,1120,1220,1130,1250,3,13,2,20,0,0,2.1,1.75,0,0
8,47,2,1130,1235,1120,1220,1130,1250,3,13,2,20,5,236,2.1,1.75,1,0
8,48,2,1130,1235,1120,1220,1130,1250,2,13,2,20,10,270,2.1,1.75,2,0
8,49,2,1130,1235,1120,1220,1130,1250,1,13,2,20,9,270,2.1,1.75,3,0
8,50,2,1130,1235,1120,1220,1130,1250,3,13,2,20,6,234,2.1,1.75,1,0
8,51,2,1130,1235,1120,1220,1130,1250,2,13,2,20,0,0,2.1,1.75,0,0
8,52,12,1065,1080,1050,1080,1080,1090,3,11,1,18,5,270,6.0,1.53,2,0
8,53,2,1130,1235,1120,1220,1130,1250,1,13,2,20,0,0,2.1,1.75,0,0
8,54,2,1130,1235,1120,1220,1130,1250,3,13,2,20,0,0,2.1,1.75,0,0
8,55,2,1130,1235,1120,1220,1130,1250,3,13,2,20,1,15,2.1,1.75,0,0
8,56,2,1130,1235,1120,1220,1130,1250,3,13,2,20,0,0,2.1,1.75,0,0
8,57,2,1130,1235,1120,1220,1130,1250,1,13,2,20,0,0,2.1,1.75,0,0
8,58,2,1130,1235,1120,1220,1130,1250,3,13,2,20,3,59,2.1,1.75,1,0
8,59,2,1130,1235,1120,1220,1130,1250,3,13,2,20,0,0,2.1,1.75,0,0
8,60,2,1130,1235,1120,1220,1130,1250,4,13,2,20,16,252,2.1,1.75,5,1
8,61,2,1130,1235,1120,1220,1130,1250,4,13,2,20,0,0,2.1,1.75,0,0
8,62,3,1095,1100,1070,1120,1130,1110,3,14,2,9,0,0,3.8,1.85,0,0
8,63,3,1095,1100,1070,1120,1130,1110,3,14,2,9,7,261,3.8,1.85,2,0
8,64,3,1095,1100,1070,1120,1130,1110,3,14,2,9,9,39,3.8,1.85,1,0
8,65,3,1095,1100,1070,1120,1130,1110,3,14,2,9,10,255,3.8,1.85,1,0
8,66,3,1095,1100,1070,1120,1130,1110,3,14,2,9,7,270,3.8,1.85,2,0
8,67,3,1095,1100,1070,1120,1130,1110,3,14,2,9,0,0,3.8,1.85,0,0
8,68,3,1095,1100,1070,1120,1130,1110,2,14,2,9,0,0,3.8,1.85,0,0
8,69,3,1095,1100,1070,1120,1130,1110,2,14,2,9,0,0,3.8,1.85,0,0
8,70,3,1095,1100,1070,1120,1130,1110,2,14,2,9,9,172,3.8,1.85,0,0
8,71,3,1095,1100,1070,1120,1130,1110,3,14,2,9,0,0,3.8,1.85,0,0
8,72,3,1095,1100,1070,1120,1130,1110,3,14,2,9,5,160,3.8,1.85,0,0
8,73,3,1095,1100,1070,1120,1130,1110,3,14,2,9,0,0,3.8,1.85,0,0
8,74,3,1095,1100,1070,1120,1130,1110,3,14,2,9,0,0,3.8,1.85,0,0
8,75,3,1095,1100,1070,1120,1130,1110,2,14,2,9,1,3,3.8,1.85,0,0
8,76,3,1095,1100,1070,1120,1130,1110,4,14,2,9,0,0,3.8,1.85,1,0
8,77,3,1095,1100,1070,1120,1130,1110,1,14,2,9,12,270,3.8,1.85,1,0
8,78,3,1095,1100,1070,1120,1130,1110,3,14,2,9,4,89,3.8,1.85,1,0
8,79,3,1095,1100,1070,1120,1130,1110,3,14,2,9,0,0,3.8,1.85,0,0
8,80,3,1095,1100,1070,1120,1130,1110,1,14,2,9,0,0,3.8,1.85,0,0
8,81,3,1095,1100,1070,1120,1130,1110,3,14,2,9,0,0,3.8,1.85,1,0
8,82,3,1095,1100,1070,1120,1130,1110,4,14,2,9,2,85,3.8,1.85,0,0
8,83,3,1095,1100,1070,1120,1130,1110,2,14,2,9,5,113,3.8,1.85,1,0
8,84,3,1095,1100,1070,1120,1130,1110,2,14,2,9,0,0,3.8,1.85,1,0
8,85,3,1095,1100,1070,1120,1130,1110,4,14,2,9,15,270,3.8,1.85,1,0
8,86,3,1095,1100,1070,1120,1130,1110,3,14,2,9,9,153,3.8,1.85,2,0
8,87,3,1095,1100,1070,1120,1130,1110,3,14,2,9,1,8,3.8,1.85,0,0
8,88,3,1095,1100,1070,1120,1130,1110,1,14,2,9,0,0,3.8,1.85,0,0
8,89,3,1095,1100,1070,1120,1130,1110,2,14,2,9,7,270,3.8,1.85,1,0
8,90,4,1120,1155,1120,1130,1120,1180,2,14,2,14,1,38,4.75,1.65,1,0
8,91,4,1120,1155,1120,1130,1120,1180,1,14,2,14,0,0,4.75,1.65,0,0
8,92,4,1120,1155,1120,1130,1120,1180,3,14,2,14,0,0,4.75,1.65,0,0
8,93,4,1120,1155,1120,1130,1120,1180,2,14,2,14,0,0,4.75,1.65,0,0
8,94,4,1120,1155,1120,1130,1120,1180,3,14,2,14,0,0,4.75,1.65,0,0
8,95,4,1120,1155,1120,1130,1120,1180,3,14,2,14,0,0,4.75,1.65,0,0
8,96,4,1120,1155,1120,1130,1120,1180,2,14,2,14,6,189,4.75,1.65,0,0
8,97,4,1120,1155,1120,1130,1120,1180,1,14,2,14,0,0,4.75,1.65,0,0
8,98,4,1120,1155,1120,1130,1120,1180,3,14,2,14,0,0,4.75,1.65,0,0
8,99,4,1120,1155,1120,1130,1120,1180,3,14,2,14,0,0,4.75,1.65,0,0
8,100,4,1120,1155,1120,1130,1120,1180,4,14,2,14,0,0,4.75,1.65,0,0
8,101,4,1120,1155,1120,1130,1120,1180,1,14,2,14,5,270,4.75,1.65,0,0
8,102,4,1120,1155,1120,1130,1120,1180,2,14,2,14,0,0,4.75,1.65,0,0
8,103,4,1120,1155,1120,1130,1120,1180,2,14,2,14,2,131,4.75,1.65,0,0
8,104,4,1120,1155,1120,1130,1120,1180,2,14,2,14,3,234,4.75,1.65,0,0
8,105,4,1120,1155,1120,1130,1120,1180,3,14,2,14,9,202,4.75,1.65,2,0
8,106,4,1120,1155,1120,1130,1120,1180,3,14,2,14,20,260,4.75,1.65,10,1
8,107,4,1120,1155,1120,1130,1120,1180,3,14,2,14,4,115,4.75,1.65,0,0
8,108,4,1120,1155,1120,1130,1120,1180,3,14,2,14,11,270,4.75,1.65,2,0
8,109,4,1120,1155,1120,1130,1120,1180,2,14,2,14,3,151,4.75,1.65,0,0
8,110,4,1120,1155,1120,1130,1120,1180,3,14,2,14,5,251,4.75,1.65,1,0
8,111,4,1120,1155,1120,1130,1120,1180,3,14,2,14,3,65,4.75,1.65,1,0
8,112,4,1120,1155,1120,1130,1120,1180,2,14,2,14,4,270,4.75,1.65,1,0
8,113,1,1220,1260,1270,1280,1170,1240,1,15,1,13,10,180,2.9,1.75,6,1
8,114,4,1120,1155,1120,1130,1120,1180,2,14,2,14,3,108,4.75,1.65,1,0
8,115,4,1120,1155,1120,1130,1120,1180,3,14,2,14,6,88,4.75,1.65,0,0
8,116,4,1120,1155,1120,1130,1120,1180,1,14,2,14,0,0,4.75,1.65,3,0
8,117,4,1120,1155,1120,1130,1120,1180,4,14,2,14,0,0,4.75,1.65,0,0
8,118,4,1120,1155,1120,1130,1120,1180,3,14,2,14,0,0,4.75,1.65,0,0
8,119,4,1120,1155,1120,1130,1120,1180,4,14,2,14,5,270,4.75,1.65,5,1
8,120,4,1120,1155,1120,1130,1120,1180,3,14,2,14,0,0,4.75,1.65,0,0
8,121,4,1120,1155,1120,1130,1120,1180,2,14,2,14,0,0,4.75,1.65,0,0
8,122,5,1130,1185,1100,1120,1160,1250,3,13,1,11,8,172,3.0,1.36,7,1
8,123,5,1130,1185,1100,1120,1160,1250,3,13,1,11,0,0,3.0,1.36,0,0
8,124,5,1130,1185,1100,1120,1160,1250,3,13,1,11,0,0,3.0,1.36,0,0
8,125,5,1130,1185,1100,1120,1160,1250,3,13,1,11,1,45,3.0,1.36,0,0
8,126,7,1125,1170,1100,1180,1160,1180,3,14,2,6,4,154,1.73,1.85,1,0
8,127,5,1130,1185,1100,1120,1160,1250,4,13,1,11,0,0,3.0,1.36,0,0
8,128,5,1130,1185,1100,1120,1160,1250,3,13,1,11,7,162,3.0,1.36,0,0
8,129,5,1130,1185,1100,1120,1160,1250,2,13,1,11,5,270,3.0,1.36,8,1
8,130,5,1130,1185,1100,1120,1160,1250,3,13,1,11,0,0,3.0,1.36,0,0
8,131,5,1130,1185,1100,1120,1160,1250,2,13,1,11,8,180,3.0,1.36,0,0
8,132,5,1130,1185,1100,1120,1160,1250,4,13,1,11,19,130,3.0,1.36,1,0
8,133,5,1130,1185,1100,1120,1160,1250,3,13,1,11,18,179,3.0,1.36,0,0
8,134,5,1130,1185,1100,1120,1160,1250,3,13,1,11,13,178,3.0,1.36,2,0
8,135,5,1130,1185,1100,1120,1160,1250,4,13,1,11,10,129,3.0,1.36,2,0
8,136,5,1130,1185,1100,1120,1160,1250,2,13,1,11,0,0,3.0,1.36,0,0
8,137,5,1130,1185,1100,1120,1160,1250,3,13,1,11,0,0,3.0,1.36,0,0
8,138,5,1130,1185,1100,1120,1160,1250,3,13,1,11,3,72,3.0,1.36,0,0
8,139,5,1130,1185,1100,1120,1160,1250,2,13,1,11,8,92,3.0,1.36,0,0
8,140,5,1130,1185,1100,1120,1160,1250,3,13,1,11,3,80,3.0,1.36,7,1
8,141,5,1130,1185,1100,1120,1160,1250,1,13,1,11,0,0,3.0,1.36,0,0
8,142,5,1130,1185,1100,1120,1160,1250,3,13,1,11,1,22,3.0,1.36,0,0
8,143,5,1130,1185,1100,1120,1160,1250,3,13,1,11,21,225,3.0,1.36,2,0
8,144,5,1130,1185,1100,1120,1160,1250,3,13,1,11,0,0,3.0,1.36,0,0
8,145,7,1125,1170,1100,1180,1160,1180,1,14,2,6,16,270,1.73,1.85,2,0
8,146,5,1130,1185,1100,1120,1160,1250,3,13,1,11,0,0,3.0,1.36,0,0
8,147,5,1130,1185,1100,1120,1160,1250,1,13,1,11,0,0,3.0,1.36,0,0
8,148,5,1130,1185,1100,1120,1160,1250,1,13,1,11,3,90,3.0,1.36,0,0
8,149,5,1130,1185,1100,1120,1160,1250,4,13,1,11,0,0,3.0,1.36,0,0
8,150,5,1130,1185,1100,1120,1160,1250,2,13,1,11,3,180,3.0,1.36,1,0
8,151,5,1130,1185,1100,1120,1160,1250,2,13,1,11,5,270,3.0,1.36,1,0
8,152,5,1130,1185,1100,1120,1160,1250,1,13,1,11,4,180,3.0,1.36,1,0
8,153,5,1130,1185,1100,1120,1160,1250,2,13,1,11,2,90,3.0,1.36,0,0
8,154,5,1130,1185,1100,1120,1160,1250,4,13,1,11,9,125,3.0,1.36,1,0
8,155,5,1130,1185,1100,1120,1160,1250,4,13,1,11,0,0,3.0,1.36,0,0
8,156,6,1070,1080,1080,1060,1060,1060,3,14,1,7,0,0,4.5,1.85,0,0
8,157,6,1070,1080,1080,1060,1060,1060,2,14,1,7,4,270,4.5,1.85,-1,0
8,158,6,1070,1080,1080,1060,1060,1060,3,14,1,7,0,0,4.5,1.85,0,0
8,159,6,1070,1080,1080,1060,1060,1060,3,14,1,7,1,4,4.5,1.85,0,0
8,160,6,1070,1080,1080,1060,1060,1060,2,14,1,7,3,250,4.5,1.85,0,0
8,161,6,1070,1080,1080,1060,1060,1060,3,14,1,7,9,220,4.5,1.85,2,0
8,162,6,1070,1080,1080,1060,1060,1060,3,14,1,7,0,0,4.5,1.85,0,0
8,163,6,1070,1080,1080,1060,1060,1060,3,14,1,7,1,16,4.5,1.85,0,0
8,164,6,1070,1080,1080,1060,1060,1060,3,14,1,7,0,0,4.5,1.85,0,0
8,165,6,1070,1080,1080,1060,1060,1060,3,14,1,7,8,270,4.5,1.85,1,0
8,166,6,1070,1080,1080,1060,1060,1060,2,14,1,7,0,0,4.5,1.85,0,0
8,167,6,1070,1080,1080,1060,1060,1060,2,14,1,7,0,0,4.5,1.85,0,0
8,168,6,1070,1080,1080,1060,1060,1060,4,14,1,7,8,180,4.5,1.85,5,1
8,169,6,1070,1080,1080,1060,1060,1060,1,14,1,7,0,0,4.5,1.85,0,0
8,170,6,1070,1080,1080,1060,1060,1060,3,14,1,7,3,126,4.5,1.85,0,0
8,171,6,1070,1080,1080,1060,1060,1060,2,14,1,7,0,0,4.5,1.85,0,0
8,172,6,1070,1080,1080,1060,1060,1060,1,14,1,7,0,0,4.5,1.85,0,0
8,173,6,1070,1080,1080,1060,1060,1060,2,14,1,7,0,90,4.5,1.85,0,0
8,174,6,1070,1080,1080,1060,1060,1060,4,14,1,7,0,0,4.5,1.85,0,0
8,175,6,1070,1080,1080,1060,1060,1060,1,14,1,7,0,0,4.5,1.85,0,0
8,176,6,1070,1080,1080,1060,1060,1060,2,14,1,7,3,270,4.5,1.85,0,0
8,177,6,1070,1080,1080,1060,1060,1060,4,14,1,7,1,17,4.5,1.85,0,0
8,178,6,1070,1080,1080,1060,1060,1060,2,14,1,7,4,180,4.5,1.85,0,0
8,179,6,1070,1080,1080,1060,1060,1060,2,14,1,7,0,0,4.5,1.85,0,0
8,180,6,1070,1080,1080,1060,1060,1060,3,14,1,7,0,0,4.5,1.85,0,0
8,181,6,1070,1080,1080,1060,1060,1060,1,14,1,7,0,0,4.5,1.85,0,0
8,182,6,1070,1080,1080,1060,1060,1060,2,14,1,7,0,0,4.5,1.85,1,0
8,183,6,1070,1080,1080,1060,1060,1060,4,14,1,7,0,0,4.5,1.85,0,0
8,184,6,1070,1080,1080,1060,1060,1060,3,14,1,7,1,27,4.5,1.85,0,0
8,185,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,0,0
8,186,7,1125,1170,1100,1180,1160,1180,3,16,0,0,0,0,NULL,NULL,0,0
8,187,7,1125,1170,1100,1180,1160,1180,1,14,2,6,0,0,1.73,1.85,0,0
8,188,7,1125,1170,1100,1180,1160,1180,4,14,2,6,0,0,1.73,1.85,0,0
8,189,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,0,0
8,190,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,0,0
8,191,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,0,0
8,192,7,1125,1170,1100,1180,1160,1180,1,14,2,6,0,0,1.73,1.85,0,0
8,193,10,1095,1100,1050,1110,1060,1140,4,14,0,0,1,11,NULL,NULL,1,0
8,194,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,0,0
8,195,7,1125,1170,1100,1180,1160,1180,2,14,2,6,1,100,1.73,1.85,0,0
8,196,7,1125,1170,1100,1180,1160,1180,3,14,2,6,0,0,1.73,1.85,0,0
8,197,7,1125,1170,1100,1180,1160,1180,2,14,2,6,10,259,1.73,1.85,2,0
8,198,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,1,0
8,199,7,1125,1170,1100,1180,1160,1180,3,14,2,6,8,237,1.73,1.85,1,0
8,200,6,1070,1080,1080,1060,1060,1060,4,14,1,7,0,0,4.5,1.85,0,0
8,201,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,0,0
8,202,7,1125,1170,1100,1180,1160,1180,3,14,2,6,6,241,1.73,1.85,5,1
8,203,7,1125,1170,1100,1180,1160,1180,2,14,2,6,6,223,1.73,1.85,0,0
8,204,15,1130,1290,1100,1300,1160,1280,2,13,2,19,1,9,2.1,1.7,0,0
8,205,16,1065,1100,1050,1120,1080,1100,3,16,2,8,11,104,3.6,2.25,3,0
8,206,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,0,0
8,207,7,1125,1170,1100,1180,1160,1180,4,14,2,6,0,0,1.73,1.85,0,0
8,208,7,1125,1170,1100,1180,1160,1180,3,14,2,6,1,28,1.73,1.85,0,0
8,209,14,1130,1220,1160,1200,1100,1190,3,14,1,4,0,0,1.67,1.65,2,0
8,210,7,1125,1170,1100,1180,1160,1180,3,14,2,6,6,135,1.73,1.85,1,0
8,211,7,1125,1170,1100,1180,1160,1180,4,14,2,6,3,247,1.73,1.85,6,1
8,212,7,1125,1170,1100,1180,1160,1180,4,14,2,6,0,0,1.73,1.85,0,0
8,213,7,1125,1170,1100,1180,1160,1180,3,14,2,6,0,0,1.73,1.85,0,0
8,214,7,1125,1170,1100,1180,1160,1180,2,14,2,6,0,0,1.73,1.85,0,0
8,215,7,1125,1170,1100,1180,1160,1180,1,14,2,6,0,0,1.73,1.85,0,0
8,216,7,1125,1170,1100,1180,1160,1180,3,14,2,6,6,270,1.73,1.85,16,1
8,217,7,1125,1170,1100,1180,1160,1180,2,14,2,6,10,270,1.73,1.85,1,0
8,218,7,1125,1170,1100,1180,1160,1180,3,14,2,6,0,0,1.73,1.85,0,0
8,219,8,1095,1100,1110,1150,1090,1085,3,16,1,16,1,1,2.2,2.25,0,0
8,220,8,1095,1100,1110,1150,1090,1085,2,16,1,16,8,270,2.2,2.25,6,1
8,221,8,1095,1100,1110,1150,1090,1085,3,16,1,16,5,204,2.2,2.25,3,0
8,222,8,1095,1100,1110,1150,1090,1085,2,16,1,16,0,0,2.2,2.25,6,1
8,223,8,1095,1100,1110,1150,1090,1085,3,16,1,16,6,270,2.2,2.25,0,0
8,224,8,1095,1100,1110,1150,1090,1085,3,16,1,16,0,0,2.2,2.25,0,0
8,225,8,1095,1100,1110,1150,1090,1085,4,16,1,16,23,268,2.2,2.25,2,0
8,226,8,1095,1100,1110,1150,1090,1085,3,16,1,16,12,270,2.2,2.25,0,0
8,227,8,1095,1100,1110,1150,1090,1085,1,16,1,16,0,0,2.2,2.25,0,0
8,228,8,1095,1100,1110,1150,1090,1085,2,16,1,16,9,180,2.2,2.25,9,1
8,229,8,1095,1100,1110,1150,1090,1085,3,16,1,16,5,181,2.2,2.25,3,0
8,230,8,1095,1100,1110,1150,1090,1085,1,16,1,16,10,270,2.2,2.25,9,1
8,231,8,1095,1100,1110,1150,1090,1085,3,16,1,16,2,90,2.2,2.25,0,0
8,232,8,1095,1100,1110,1150,1090,1085,4,16,1,16,13,104,2.2,2.25,2,0
8,233,8,1095,1100,1110,1150,1090,1085,1,16,1,16,0,0,2.2,2.25,0,0
8,234,8,1095,1100,1110,1150,1090,1085,2,16,1,16,10,270,2.2,2.25,6,1
8,235,8,1095,1100,1110,1150,1090,1085,2,16,1,16,0,0,2.2,2.25,0,0
8,236,8,1095,1100,1110,1150,1090,1085,3,16,1,16,0,0,2.2,2.25,0,0
8,237,8,1095,1100,1110,1150,1090,1085,4,16,1,16,0,0,2.2,2.25,0,0
8,238,8,1095,1100,1110,1150,1090,1085,2,16,1,16,1,90,2.2,2.25,1,0
8,239,8,1095,1100,1110,1150,1090,1085,3,16,1,16,0,0,2.2,2.25,3,0
8,240,8,1095,1100,1110,1150,1090,1085,3,16,1,16,7,229,2.2,2.25,1,0
8,241,8,1095,1100,1110,1150,1090,1085,2,16,1,16,0,0,2.2,2.25,0,0
8,242,8,1095,1100,1110,1150,1090,1085,2,16,1,16,6,270,2.2,2.25,0,0
8,243,8,1095,1100,1110,1150,1090,1085,1,16,1,16,0,0,2.2,2.25,0,0
8,244,9,1095,1100,1110,1140,1080,1110,3,14,1,3,0,0,1.91,1.85,0,0
8,245,9,1095,1100,1110,1140,1080,1110,2,14,1,3,3,270,1.91,1.85,6,1
8,246,9,1095,1100,1110,1140,1080,1110,4,14,1,3,6,51,1.91,1.85,2,0
8,247,9,1095,1100,1110,1140,1080,1110,2,14,1,3,0,0,1.91,1.85,0,0
8,248,9,1095,1100,1110,1140,1080,1110,3,14,1,3,0,0,1.91,1.85,0,0
8,249,9,1095,1100,1110,1140,1080,1110,3,14,1,3,17,259,1.91,1.85,8,1
8,250,9,1095,1100,1110,1140,1080,1110,3,14,1,3,10,174,1.91,1.85,8,1
8,251,9,1095,1100,1110,1140,1080,1110,3,14,1,3,0,0,1.91,1.85,0,0
8,252,9,1095,1100,1110,1140,1080,1110,2,14,1,3,1,1,1.91,1.85,0,0
8,253,9,1095,1100,1110,1140,1080,1110,3,14,1,3,0,0,1.91,1.85,0,0
8,254,9,1095,1100,1110,1140,1080,1110,3,14,1,3,6,270,1.91,1.85,0,0
8,255,17,1045,1060,1050,1050,1040,1070,2,14,0,0,0,0,NULL,NULL,0,0
8,256,10,1095,1100,1050,1110,1060,1140,3,14,1,17,2,43,1.62,1.96,2,0
8,257,9,1095,1100,1110,1140,1080,1110,2,14,1,3,0,0,1.91,1.85,0,0
8,258,4,1120,1155,1120,1130,1120,1180,4,14,2,14,1,18,4.75,1.65,0,0
8,259,9,1095,1100,1110,1140,1080,1110,3,14,1,3,8,192,1.91,1.85,3,0
8,260,9,1095,1100,1110,1140,1080,1110,2,14,1,3,4,180,1.91,1.85,6,1
8,261,9,1095,1100,1110,1140,1080,1110,3,14,1,3,6,256,1.91,1.85,3,0
8,262,9,1095,1100,1110,1140,1080,1110,2,14,1,3,7,93,1.91,1.85,1,0
8,263,9,1095,1100,1110,1140,1080,1110,1,14,1,3,6,270,1.91,1.85,9,1
8,264,9,1095,1100,1110,1140,1080,1110,4,14,1,3,0,0,1.91,1.85,0,0
8,265,9,1095,1100,1110,1140,1080,1110,2,14,1,3,17,270,1.91,1.85,7,1
8,266,9,1095,1100,1110,1140,1080,1110,1,14,1,3,0,0,1.91,1.85,0,0
8,267,10,1095,1100,1050,1110,1060,1140,3,14,1,17,7,244,1.62,1.96,5,1
8,268,10,1095,1100,1050,1110,1060,1140,3,14,1,17,2,24,1.62,1.96,4,0
8,269,10,1095,1100,1050,1110,1060,1140,3,14,1,17,0,0,1.62,1.96,0,0
8,270,10,1095,1100,1050,1110,1060,1140,3,14,1,17,8,159,1.62,1.96,9,1
8,271,10,1095,1100,1050,1110,1060,1140,2,14,1,17,10,270,1.62,1.96,2,0
8,272,10,1095,1100,1050,1110,1060,1140,3,14,1,17,0,0,1.62,1.96,0,0
8,273,10,1095,1100,1050,1110,1060,1140,3,14,1,17,0,0,1.62,1.96,0,0
8,274,10,1095,1100,1050,1110,1060,1140,2,14,1,17,0,0,1.62,1.96,0,0
8,275,10,1095,1100,1050,1110,1060,1140,1,14,1,17,16,270,1.62,1.96,2,0
8,276,10,1095,1100,1050,1110,1060,1140,3,14,1,17,0,0,1.62,1.96,0,0
8,277,10,1095,1100,1050,1110,1060,1140,2,14,1,17,0,0,1.62,1.96,0,0
8,278,10,1095,1100,1050,1110,1060,1140,4,14,1,17,0,0,1.62,1.96,0,0
8,279,10,1095,1100,1050,1110,1060,1140,4,14,1,17,1,9,1.62,1.96,1,0
8,280,10,1095,1100,1050,1110,1060,1140,3,14,1,17,5,180,1.62,1.96,1,0
8,281,10,1095,1100,1050,1110,1060,1140,2,14,1,17,20,270,1.62,1.96,2,0
8,282,10,1095,1100,1050,1110,1060,1140,3,14,1,17,8,241,1.62,1.96,1,0
8,283,10,1095,1100,1050,1110,1060,1140,2,14,1,17,6,180,1.62,1.96,0,0
8,284,10,1095,1100,1050,1110,1060,1140,1,14,1,17,0,0,1.62,1.96,0,0
8,285,10,1095,1100,1050,1110,1060,1140,2,14,1,17,6,162,1.62,1.96,0,0
8,286,10,1095,1100,1050,1110,1060,1140,2,14,1,17,0,0,1.62,1.96,0,0
8,287,10,1095,1100,1050,1110,1060,1140,4,14,1,17,8,39,1.62,1.96,2,0
8,288,10,1095,1100,1050,1110,1060,1140,3,14,1,17,6,171,1.62,1.96,1,0
8,289,11,1220,1355,1200,1340,1240,1370,1,13,2,5,0,0,2.2,1.36,0,0
8,290,11,1220,1355,1200,1340,1240,1370,2,13,2,5,12,71,2.2,1.36,1,0
8,291,11,1220,1355,1200,1340,1240,1370,1,13,2,5,13,270,2.2,1.36,1,0
8,292,11,1220,1355,1200,1340,1240,1370,3,13,2,5,0,0,2.2,1.36,0,0
8,293,11,1220,1355,1200,1340,1240,1370,4,13,2,5,15,178,2.2,1.36,5,1
8,294,11,1220,1355,1200,1340,1240,1370,3,13,2,5,8,89,2.2,1.36,0,0
8,295,11,1220,1355,1200,1340,1240,1370,3,13,2,5,4,60,2.2,1.36,1,0
8,296,11,1220,1355,1200,1340,1240,1370,3,13,2,5,0,0,2.2,1.36,0,0
8,297,11,1220,1355,1200,1340,1240,1370,4,13,2,5,8,89,2.2,1.36,0,0
8,298,11,1220,1355,1200,1340,1240,1370,2,13,2,5,10,270,2.2,1.36,0,0
8,299,11,1220,1355,1200,1340,1240,1370,3,13,2,5,0,0,2.2,1.36,0,0
8,300,11,1220,1355,1200,1340,1240,1370,3,13,2,5,6,229,2.2,1.36,0,0
8,301,11,1220,1355,1200,1340,1240,1370,1,13,2,5,0,0,2.2,1.36,0,0
8,302,11,1220,1355,1200,1340,1240,1370,2,13,2,5,1,7,2.2,1.36,1,0
8,303,11,1220,1355,1200,1340,1240,1370,3,13,2,5,6,189,2.2,1.36,2,0
8,304,11,1220,1355,1200,1340,1240,1370,3,13,2,5,9,218,2.2,1.36,2,0
8,305,11,1220,1355,1200,1340,1240,1370,2,13,2,5,10,270,2.2,1.36,2,0
8,306,11,1220,1355,1200,1340,1240,1370,2,13,2,5,0,0,2.2,1.36,0,0
8,307,11,1220,1355,1200,1340,1240,1370,2,13,2,5,19,270,2.2,1.36,1,0
8,308,11,1220,1355,1200,1340,1240,1370,3,13,2,5,28,270,2.2,1.36,15,1
8,309,11,1220,1355,1200,1340,1240,1370,3,13,2,5,14,270,2.2,1.36,4,0
8,310,11,1220,1355,1200,1340,1240,1370,3,13,2,5,0,0,2.2,1.36,0,0
8,311,11,1220,1355,1200,1340,1240,1370,2,13,2,5,0,0,2.2,1.36,0,0
8,312,11,1220,1355,1200,1340,1240,1370,2,13,2,5,0,0,2.2,1.36,0,0
8,313,11,1220,1355,1200,1340,1240,1370,2,13,2,5,7,90,2.2,1.36,1,0
8,314,12,1065,1080,1050,1080,1080,1090,4,11,1,18,4,90,6.0,1.53,2,0
8,315,12,1065,1080,1050,1080,1080,1090,2,11,1,18,10,180,6.0,1.53,1,0
8,316,12,1065,1080,1050,1080,1080,1090,2,11,1,18,5,270,6.0,1.53,0,0
8,317,12,1065,1080,1050,1080,1080,1090,3,11,1,18,0,0,6.0,1.53,1,0
8,318,12,1065,1080,1050,1080,1080,1090,2,11,1,18,5,261,6.0,1.53,2,0
8,319,12,1065,1080,1050,1080,1080,1090,3,11,1,18,0,0,6.0,1.53,0,0
8,320,12,1065,1080,1050,1080,1080,1090,3,11,1,18,0,0,6.0,1.53,0,0
8,321,12,1065,1080,1050,1080,1080,1090,2,11,1,18,6,164,6.0,1.53,2,0
8,322,12,1065,1080,1050,1080,1080,1090,3,11,1,18,0,0,6.0,1.53,0,0
8,323,12,1065,1080,1050,1080,1080,1090,1,11,1,18,0,0,6.0,1.53,0,0
